track_id,x,y,z,title,artists,isrc,preview_url,album_image
11LmqTE2naFULdEP94AUBa,-0.1475100010395425,-3.429841607473937,-0.4625062943971721,Heart-Shaped Box,Nirvana,USGF19960703,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/c2/e6/8c/c2e68c1c-f722-e98d-1f0e-64ccc75ee60b/mzaf_6980430959019315343.plus.aac.p.m4a,https://i.scdn.co/image/ab67616d0000b273aca059cebc1841277db22d1c
5kqIPrATaCc2LqxVWzQGbk,-0.871670053810102,-0.2849635742921255,0.773144263970461,7 Years,Lukas Graham,USWB11506516,,https://i.scdn.co/image/ab67616d0000b2732d94d0f04e9a58d1654b760b
0ZUo4YjG4saFnEJhdWp9Bt,0.7529647986172934,-1.1495167093626366,1.2609731858822617,Before He Cheats,Carrie Underwood,GBCTA0500197,,https://i.scdn.co/image/ab67616d0000b273c20ffeb64e39773de0f6c232
15iQTgs6zIsnIkVbQfnXrI,-0.4920483092427705,-0.461304404921469,-1.805136804442434,Call Me,Blondie,USCH38900008,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/b1/13/b5/b113b569-8639-b071-9199-3c8f8fb0d3a9/mzaf_2541938402474802623.plus.aac.p.m4a,https://i.scdn.co/image/ab67616d0000b27356909c25577a5c5fcfbf7d1d
5PUawWFG1oIS2NwEcyHaCr,2.210191723196509,0.4511383395135622,0.6286263344709171,Uma Thurman,Fall Out Boy,USUM71417734,,https://i.scdn.co/image/ab67616d0000b2733cf1c1dbcfa3f1ab7282719b
5b7OgznPJJr1vHNYGyvxau,-3.716165048747882,-0.8170263778144523,0.2673324566643106,Fly Me To The Moon (In Other Words),"Frank Sinatra, Count Basie",USRH10800836,,https://i.scdn.co/image/ab67616d0000b273cb81eb3c1238c60f2bbfd3b5
2uKJxjqcFu2Pr2CEsGGYJa,-2.4199905899849874,1.1953966168875467,0.4171637831969543,Ladies Night,Kool & The Gang,USMR17989031,,https://i.scdn.co/image/ab67616d0000b27369c9183efed4fe011115f737
2N8m6CYs74qQO4mjVcXO30,-1.8223172555954248,1.252656421552083,1.17023177157022,Dance Monkey,Tones And I,QZES71982312,,https://i.scdn.co/image/ab67616d0000b273931a1c33d7850f20ee23a5e1
0ysCB1Jg4hli0XlEWlipo7,1.353455197666628,0.8944471688893421,-0.7638635347151181,Heart On Fire,Eric Church,USUG12003791,,https://i.scdn.co/image/ab67616d0000b2737ee4bb9ae4754402256e24ec
2374M0fQpWi3dLnB54qaLX,-3.698403487263535,0.4487280340156515,-0.0672571302191873,Africa,TOTO,USSM19801941,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/12/e5/ba/12e5ba45-05c1-7060-25a8-c9b718e7f6e8/mzaf_4488601364870711408.plus.aac.p.m4a,https://i.scdn.co/image/ab67616d0000b273ebd6d20c0082524244ef83df
3spdoTYpuCpmq19tuD0bOe,-2.8127880193216854,-2.0824863951768835,-0.5483857403249827,My Way,Frank Sinatra,USRH10902101,,https://i.scdn.co/image/ab67616d0000b27380aa6a82fce614eea8357253
6Ymvlzom4TQeoKqAWsZRD8,1.6827663488970204,-0.6693928801701862,0.6503196126830598,Somethin' 'Bout A Truck,Kip Moore,USUM71113878,,https://i.scdn.co/image/ab67616d0000b27384550c77304d8c80bede4b20
1YhFtqwcN138S6ng3MT1nN,1.4466636278170486,0.4882804050686546,1.7850532778405288,Rain Is A Good Thing,Luke Bryan,USCN10900508,,https://i.scdn.co/image/ab67616d0000b273227ddebf4541c325f6245421
6mhw2fEPH4fMF0wolNm96e,0.3117089324938547,2.1630410227317896,0.5701616147876221,Macarena,Los Del Rio,ES5109500538,,https://i.scdn.co/image/ab67616d0000b273b32c683cba9d35640c19ef21
0ByMNEPAPpOR5H69DVrTNy,0.2113531691685778,1.353632996694641,0.727631490685912,Don't Stop The Music,Rihanna,USUM70734700,,https://i.scdn.co/image/ab67616d0000b273f9f27162ab1ed45b8d7a7e98
37BTh5g05cxBIRYMbw8g2T,-1.3668235395059385,-0.155849279054198,0.9893474562671014,Rosanna,TOTO,USSM18200245,,https://i.scdn.co/image/ab67616d0000b273ebd6d20c0082524244ef83df
7Fq9RwQxSn3kW85PrDUf0M,0.9692515825617328,1.163198860345258,1.4520473793949609,Boot Scootin' Boogie,Brooks & Dunn,USAN20900070,,https://i.scdn.co/image/ab67616d0000b273941001e5ce6bc1272466de29
3S2R0EVwBSAVMd5UMgKTL0,1.7102483901030925,1.0431062637132746,0.6997337188368804,Thriller,Michael Jackson,USSM19902989,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/58/8c/cb/588ccb9a-ab79-4a38-43b5-d4c24ea42859/mzaf_2083607504726567992.plus.aac.p.m4a,https://i.scdn.co/image/ab67616d0000b2734121faee8df82c526cbab2be
4mpUaApNea2QhQshM4xyr4,1.4634389353298811,0.4786112009022579,-1.2517643295023333,Brand New Girlfriend,Steve Holy,USCRB0606822,,https://i.scdn.co/image/ab67616d0000b273823f57ce2073dbb2cbb0c9be
