track_id,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence
7J8V76XTLhJXAm8hwCQKXG,0.15,0.783,0.874,1.54e-06,11,0.187,-1.134,0,0.223,141.339,0.671
2dvgoGTEjoPWou8KdL9h1g,0.253,0.373,0.967,7.27e-05,1,0.499,-1.36,1,0.202,139.03,0.666
3djWekEDgbhAtkXGdFNbFt,0.0372,0.594,0.917,0.0,10,0.495,-2.382,1,0.3,154.703,0.675
2nZ33CKRbgpJQJJQKHuGXb,0.00252,0.537,0.893,0.0211,0,0.0636,-5.459,1,0.0893,183.78,0.499
78Gzxi27GuNHTfkn2BylG4,8.02e-05,0.547,0.596,0.739,11,0.273,-6.044,1,0.0339,116.17,0.584
5dLz8bhINeCWgppiUIcafp,0.0387,0.609,0.952,0.0,8,0.182,0.919,1,0.169,121.707,0.556
7JxRr2baHFCCHsAfNxgJz4,0.208,0.579,0.711,0.0,11,0.35,-5.725,1,0.0955,123.906,0.405
1mawXJroyhDMLnrfnXjC6d,0.00599,0.647,0.715,0.0,0,0.0662,-9.192,1,0.29,141.936,0.649
7FqH4CO8H5j9EXHKTBP7xE,0.473,0.339,0.815,0.573,10,0.24,-6.261,0,0.13,156.02,0.333
0t8YVhiyInlDW9cHtMGhJg,0.203,0.349,0.419,0.619,9,0.604,-8.063,0,0.0317,126.451,0.0482
522EzHJ8ZblG3iLawNQ6S2,0.00948,0.692,0.696,3.04e-06,2,0.104,-6.594,1,0.264,90.096,0.589
10kyFnbyQcFL4bS8tH5Cox,0.102,0.564,0.775,0.0,1,0.112,-5.664,1,0.32,90.072,0.538
4uYugkPkTPPsfgoy795WX4,0.644,0.768,0.661,0.0,2,0.173,-5.483,1,0.337,98.055,0.824
1ihXX7MMNjUbM0VKeJ94Nt,0.38,0.51,0.753,0.0,11,0.0822,-5.413,1,0.334,101.912,0.865
0FnxK9FEAQyPJ284QcieNb,0.0678,0.555,0.88,0.0,11,0.0723,-4.325,0,0.265,87.195,0.391
2CPturRUlpvirYr7VpkXCV,1.7e-05,0.69,0.729,0.0431,11,0.152,-5.819,0,0.221,91.376,0.357
4M88Wd7Aps5LGRWMOC7gSH,0.115,0.769,0.75,0.0208,10,0.0909,-5.092,1,0.0304,97.229,0.942
0q6LuUqGLUiCPP1cbdwFs3,1.51e-05,0.689,0.739,0.509,2,0.064,-5.81,1,0.026,120.423,0.578
0uEp9E98JB5awlA084uaIg,0.0393,0.535,0.505,0.0,2,0.0923,-8.926,0,0.245,99.935,0.495
4PXuZYWhkyGXQzfSRy2PW1,0.0308,0.248,0.683,0.00152,0,0.406,-6.56,1,0.0787,149.94,0.0561
0OsJgyEge9dZ7lSrtEwYtm,0.0149,0.666,0.846,0.0,11,0.337,-5.34,0,0.202,90.036,0.798
0NDOVMOT6ah2k6HuXLrq5x,0.812,0.261,0.259,0.0378,7,0.744,-12.056,1,0.033,66.743,0.064
71XhXay6rKPZCVAaDtFlSR,0.0998,0.832,0.749,3.74e-06,2,0.0837,-6.129,1,0.37,94.899,0.65
2VjXGuPVVxyhMgER3Uz2Fe,0.118,0.593,0.619,0.0,3,0.484,-9.003,0,0.0976,80.02,0.668
4zSmsHur194jO2hGCTt6Hn,0.211,0.491,0.74,0.0,7,0.338,-8.501,1,0.454,81.557,0.626
7nY3NA1AvORewLU3BU7GNX,0.038,0.847,0.689,3.34e-05,1,0.108,-9.104,1,0.203,92.082,0.61
3CNSWn2mISh7Ll3yJQbVEw,0.0714,0.669,0.519,2.05e-05,11,0.108,-9.932,0,0.278,159.877,0.825
2RPhXg9D4JOkryUznL0aaB,0.049,0.808,0.6,2.36e-05,4,0.139,-7.41,0,0.142,97.939,0.691
2GFExyKXf9383tSRSrEHEt,0.0118,0.747,0.662,0.0,1,0.138,-7.9,0,0.0796,88.926,0.63
0oaQasvlfdkSWepVuHFQtY,0.0911,0.579,0.886,3.82e-06,11,0.256,-0.771,0,0.259,146.124,0.732
6luBKkFUt5wTwz7hpLhp12,0.172,0.497,0.825,0.00319,10,0.377,-3.621,0,0.0925,107.073,0.44
2AqUQFRQcBBv2gaGj6yHfG,0.184,0.467,0.821,0.0,8,0.242,-6.735,1,0.348,82.247,0.676
46WOptLnXUtH3LOyYvmMO1,0.00653,0.645,0.777,0.0039,2,0.119,-7.235,1,0.0418,88.455,0.331
6Yu1OL8I0D4vjOzYdsXYGK,0.312,0.451,0.889,0.8,4,0.558,-3.838,1,0.0379,145.056,0.592
57Xjny5yNzAcsxnusKmAfA,0.000603,0.489,0.649,0.713,9,0.101,-5.11,1,0.0336,158.009,0.77
15HgR9Ht4obJOcMG4wregp,0.126,0.904,0.577,0.0,1,0.115,-7.293,1,0.132,102.693,0.7
23bOfmnZiN42pB1frXNyak,0.339,0.548,0.829,0.0,1,0.537,-4.103,0,0.285,93.62,0.452
03jnWnj2qOrYofsyCTuHC6,0.231,0.486,0.951,8.4e-06,2,0.36,-1.649,1,0.24,164.048,0.744
4AbWi6vJzwL0Ux5HPCXxh2,0.173,0.496,0.901,0.0,0,0.312,-2.81,1,0.397,173.852,0.304
2jvuMDqBK04WvCYYz5qjvG,0.076,0.321,0.479,0.00475,2,0.151,-11.395,0,0.05,109.289,0.14
07ZC0qJ896Hc3VPPPq1ckD,0.469,0.442,0.849,9.83e-05,2,0.397,-4.767,0,0.0856,80.296,0.681
5t8cjiKVfQeNUgrGIaRUBy,0.0813,0.671,0.912,0.0,11,0.188,-3.132,0,0.34,81.992,0.673
2DlHlPMa4M17kufBvI2lEN,0.000278,0.417,0.934,0.0015,7,0.132,-3.908,0,0.119,127.066,0.287
46emgqllTCiIxq7AOM2wC8,0.00022,0.317,0.746,0.0,3,0.363,-3.049,1,0.0405,106.259,0.276
1qzlwbV6SwHYOR3mhu6ZEd,0.47,0.462,0.517,0.0,1,0.147,-12.017,1,0.369,79.585,0.656
1SnLIMEqBs6QohQu7VQ0tS,0.629,0.612,0.493,0.0,7,0.0909,-11.253,1,0.315,85.624,0.601
7qTQQOPfMYjPfXtrTiGlcw,0.0477,0.641,0.585,0.0,0,0.697,-9.507,1,0.228,152.212,0.693
4KROoGIaPaR1pBHPnR3bwC,0.871,0.642,0.427,0.0904,3,0.124,-8.471,1,0.0402,82.344,0.404
4Cg0paoTgxlo2LC85HKaab,0.909,0.629,0.362,0.0462,11,0.0956,-9.571,0,0.0257,95.274,0.348
2s89qv9maW8RMCoaxtvNtn,0.846,0.67,0.311,0.0512,1,0.119,-10.182,1,0.0377,102.869,0.243
2tlhnUxHtYDqu0i9KIraUu,0.76,0.61,0.353,0.000127,11,0.102,-9.289,1,0.0296,131.257,0.237
6meH4I9A4WZtD3z8hnQKqr,0.869,0.644,0.325,0.0511,0,0.11,-11.056,1,0.036,108.933,0.367
5CBqLg9XdeEHcknJX0fZIJ,0.134,0.473,0.342,3.47e-05,11,0.115,-8.568,1,0.0343,123.472,0.225
6XyxCBp6x3jvtxXvMN5sAA,0.278,0.863,0.717,0.0826,4,0.0991,-3.143,0,0.17,152.05,0.357
4OHWib4PEw8XCfrAaDpVNo,0.372,0.367,0.739,4.26e-05,4,0.364,-3.456,0,0.368,161.378,0.217
0CFqRIdR0LbMGGHSjTaQYt,0.24,0.568,0.827,0.0,7,0.895,-5.822,0,0.334,80.38,0.301
2wGSgTmgSF3xjRrHkTc25R,0.14,0.802,0.785,0.0,9,0.123,-4.781,1,0.207,99.998,0.435
1b6rmL3VXBgYTbn61kM8wT,0.316,0.559,0.863,0.0,1,0.123,-5.1,0,0.43,152.809,0.472
3JGNL5nluPz7ziQjH0EQpm,0.0685,0.571,0.961,0.0,10,0.0789,-1.561,0,0.407,169.976,0.754
3PsBUup3BeoCoVvJ5RVrZL,0.574,0.62,0.927,0.0,1,0.115,-2.633,1,0.372,92.571,0.542
5BSz8sJO2YmKfNVQG7fq2J,0.113,0.772,0.786,0.0,1,0.202,-5.337,1,0.24,130.071,0.233
4d8BSdhx6WT5GtTOWpv4rh,0.0573,0.729,0.799,4.18e-06,11,0.289,-6.136,0,0.111,144.025,0.439
67T0J1IDGgRwNMp3vWYaVb,0.0871,0.594,0.705,0.0,3,0.154,-5.276,0,0.0966,91.715,0.21
737gwrDNwTCAwAjy02FSMO,0.236,0.756,0.746,0.0,1,0.0999,-6.397,1,0.142,103.978,0.0793
2aQwdBWk4vSPWk1Csgtzdo,0.517,0.724,0.843,0.0,3,0.12,-6.74,0,0.0617,152.043,0.811
5gejll6sqK5MPN2M4uwCIn,0.887,0.481,0.427,0.0,1,0.244,-7.448,0,0.0965,140.065,0.493
1pFQ5zcsh2t6bt5tmRmuzX,0.614,0.661,0.832,0.000799,10,0.553,-6.87,0,0.3,78.225,0.661
0jkeRqlWciqKxU3iHQfdWj,0.134,0.712,0.833,0.0,7,0.301,-4.818,1,0.154,106.092,0.546
5vm7y9SmcH0S1NOQanb8rQ,0.0182,0.626,0.659,1.01e-06,0,0.348,-8.324,0,0.129,77.005,0.112
4GDv8Geobk5rlGeGb9Qol3,0.537,0.543,0.803,0.0,0,0.339,-3.835,1,0.37,82.944,0.673
7xU4SoGtoasbA1jmiPOzYy,0.0709,0.723,0.834,3.56e-05,7,0.326,-8.762,1,0.413,144.077,0.539
6EAE1ACFt7ulX4Uzn29mcf,0.0703,0.346,0.837,0.0,10,0.121,-8.442,0,0.179,138.856,0.464
6a90nkg7j6GRmq6LirQixa,0.254,0.59,0.781,0.0,8,0.355,-6.417,0,0.326,145.021,0.429
1ko2NuvWlQdxtNRc8QQzmT,0.503,0.507,0.753,0.0,5,0.573,-5.31,0,0.19,178.068,0.657
3dst21BU1yo7leS5njO5dC,0.371,0.426,0.899,2.64e-05,4,0.715,-5.673,1,0.313,91.65,0.644
3A4cpTBPaIQdtPFb5JxtaX,0.314,0.559,0.733,0.0,2,0.284,-5.659,0,0.171,145.115,0.611
4ssI3CWZrlBJYBjK8jGO5f,0.14,0.43,0.674,0.000243,6,0.135,-8.671,1,0.116,171.355,0.32
4b82tXj35SycILuILcgBQ6,0.0987,0.511,0.613,0.0,1,0.144,-6.371,1,0.321,92.184,0.95
4BnrGx9tWNF8aiXl1UhDBa,0.0996,0.376,0.718,0.00332,7,0.633,-6.7,1,0.246,91.115,0.615
5KUNwkaNf8l5A9sXZhiCgI,0.327,0.728,0.832,0.0,7,0.504,-6.827,1,0.267,95.051,0.825
0N3W5peJUQtI4eyR6GJT5O,0.00589,0.884,0.657,0.0,6,0.154,-4.569,0,0.0977,107.059,0.489
1bxEpNR75Hq3T2oF9AZjt8,0.26,0.406,0.798,0.0,11,0.461,-5.585,0,0.432,71.547,0.58
1WT11QmhZutciEv1NsHt1R,0.665,0.567,0.525,0.0,10,0.708,-9.043,0,0.75,86.935,0.416
12qh8LUvNV0c7iFvcecYcc,0.0189,0.614,0.815,0.0,1,0.697,-5.198,0,0.269,94.73,0.772
6LUfuyLgvgqrykiTE6sJHY,0.00604,0.686,0.751,0.000849,10,0.0979,-5.747,0,0.0604,100.222,0.851
2ctvdKmETyOzPb2GiJJT53,0.389,0.431,0.373,0.728,11,0.143,-15.142,0,0.0346,128.153,0.253
3TO7bbrUKrOSPGRTB5MeCz,0.521,0.359,0.48,0.0043,9,0.178,-11.79,1,0.0841,120.285,0.355
2TjdnqlpwOjhijHCwHCP2d,0.767,0.274,0.217,0.896,5,0.0832,-13.814,1,0.0345,116.334,0.181
1mVrFcCEpYcF6ISXGsyRk5,0.294,0.211,0.421,0.765,8,0.183,-12.643,0,0.0525,124.007,0.0393
05JqOBN6XW4eFUVQlgR0I3,0.214,0.224,0.531,0.63,6,0.139,-10.422,1,0.0515,108.107,0.0642
7kriFJLY2KOhw5en9iI2jb,0.367,0.285,0.322,0.649,6,0.107,-16.58,0,0.0445,133.577,0.138
6ou2CVXylmagKvH9OiLQUD,0.0245,0.525,0.772,4.68e-06,9,0.108,-5.313,1,0.0763,97.928,0.439
1Ke6bqdvdGJF1ftvuO8qtP,0.0132,0.382,0.733,0.0,7,0.965,-8.52,1,0.242,99.341,0.712
33HRECrmuelZxOpid6XTNX,0.00782,0.276,0.449,0.783,4,0.108,-11.428,1,0.0375,101.687,0.278
1dmph9kxaIm9btfmCT9r2c,0.632,0.362,0.455,0.329,9,0.141,-14.865,0,0.0355,69.424,0.157
0oxYB9GoOIDrdzniNdKC44,0.00101,0.33,0.532,0.709,2,0.101,-11.764,1,0.0263,93.512,0.218
1nXdO7eCfedRkDuQOv0B5u,0.117,0.668,0.61,2.82e-05,10,0.126,-7.129,0,0.225,149.032,0.216
59CDb8wWPjLDpqWWz91aUz,0.234,0.52,0.834,0.00298,1,0.089,-5.055,1,0.39,146.057,0.539
1RjU7UhRICmdFPKxCucLgq,0.275,0.875,0.658,0.0,0,0.122,-3.641,1,0.359,92.038,0.661
4NCWqyJW2460aGgt6YYAJt,0.875,0.389,0.631,0.0,10,0.392,-7.485,1,0.083,137.324,0.603
1TKTiKp3zbNgrBH2IwSwIx,0.862,0.357,0.302,0.559,2,0.634,-14.526,1,0.0303,72.518,0.135
1xsYj84j7hUDDnTTerGWlH,0.397,0.392,0.476,0.000163,1,0.309,-7.583,1,0.0249,78.031,0.234
5j4fSU12bw4G6JDVPU7JTB,0.00721,0.284,0.318,0.00864,4,0.0858,-12.919,0,0.0319,131.699,0.0924
0gEaeqVRHPzRc7HMXtOKc7,0.103,0.419,0.575,0.459,4,0.895,-12.22,0,0.0897,129.267,0.354
5QUeSXjTMHbq1fW5da2waF,0.865,0.547,0.38,0.152,5,0.107,-9.521,1,0.0282,83.579,0.395
4rICUbwZZuqUOcgQgtux2k,0.145,0.358,0.597,0.0,3,0.212,-11.909,0,0.215,177.803,0.489
42qK1JWm8fDy3qHZbIZNuQ,0.0377,0.865,0.595,0.0,11,0.0877,-6.705,0,0.227,96.948,0.819
3oy9CClx1zCGnhzse9AvDu,0.203,0.659,0.797,0.0,4,0.329,-5.659,0,0.121,106.013,0.727
5DGnlowf1fjT7VWsoeRDlb,0.0399,0.663,0.565,0.0,10,0.0967,-6.604,0,0.276,86.657,0.269
4ueAQTrrK9U3gx1VubzdcD,0.156,0.295,0.567,0.0,5,0.188,-7.698,1,0.0483,160.735,0.076
5InOp6q2vvx0fShv3bzFLZ,0.196,0.72,0.412,0.0,11,0.342,-8.687,0,0.223,114.408,0.179
2durxb17bXcmQJHSt8JAdO,0.543,0.823,0.467,1.06e-06,0,0.135,-10.394,0,0.301,95.026,0.618
4v7SAP4KD96BFLWiCd1vF0,0.0149,0.905,0.492,3.77e-05,2,0.371,-8.598,1,0.0595,110.017,0.142
2mmUoyPxzbxehpfm1TpTRK,0.747,0.521,0.392,8.81e-06,3,0.198,-7.88,1,0.17,91.939,0.166
6ImxYXeLDQPIv4qo7bMhSk,0.0403,0.651,0.55,0.0,7,0.165,-8.215,1,0.0496,107.567,0.119
2YaDRtIlQiZ5WDDB2YuEOC,0.168,0.545,0.476,0.0,7,0.13,-7.444,0,0.284,154.362,0.223
7JXZq0JgG2zTrSOAgY8VMC,0.62,0.697,0.235,0.000144,7,0.107,-8.651,1,0.0534,99.947,0.378
65dO13qYabE4LDdQmjU4p6,0.538,0.706,0.657,0.0,6,0.123,-6.515,0,0.365,96.284,0.704
1SsbAUqPSt20PhHAuVSDNu,0.433,0.494,0.583,1.39e-06,10,0.286,-10.506,0,0.289,117.927,0.364
01uxEKAn9PjVOagvwWOSiS,0.301,0.75,0.597,6.92e-06,5,0.143,-7.398,1,0.326,93.067,0.385
09Nck1nvRcg1Y14SNfWwtJ,0.028,0.767,0.46,2.09e-05,8,0.0633,-11.489,1,0.332,78.802,0.803
1FAHFrh5yApXwT66z3JzZy,0.304,0.512,0.764,0.0,1,0.278,-5.085,0,0.246,165.862,0.698
7N1Vjtzr1lmmCW9iasQ8YO,0.125,0.813,0.703,1.26e-06,11,0.237,-5.077,0,0.268,94.828,0.241
7a2dsbIZcf5SAz7Uv4G0NR,0.0337,0.539,0.75,0.0,8,0.257,-6.436,1,0.528,178.267,0.567
2uCMts8MLE3GktieyAIeXu,0.00806,0.793,0.552,0.0,1,0.212,-8.051,1,0.313,86.633,0.31
4cC7b7V5bSP7NHTAhr5efn,0.056,0.646,0.832,0.000138,0,0.222,-6.106,1,0.216,179.389,0.535
0YThXX1dqUpYBLyJNAsF9N,0.247,0.457,0.499,6.34e-05,1,0.171,-6.67,1,0.0334,127.95,0.0348
6LBpGdlukUARutol7VgWIS,0.242,0.597,0.568,0.0,5,0.0838,-8.559,1,0.342,84.052,0.342
4tqcoej1zPvwePZCzuAjJd,0.0697,0.495,0.722,0.0,6,0.113,-8.108,0,0.357,175.627,0.539
52A8OAP8lTQKZCj4Rce92B,0.553,0.771,0.536,1.05e-06,11,0.294,-8.534,1,0.323,94.995,0.343
5mZJwWdxAOR4xUvSGZvvMU,0.107,0.554,0.85,0.0,5,0.155,-4.155,1,0.251,128.429,0.383
14m8FDBybkX7ROmg1AXOpu,0.125,0.576,0.52,1.84e-05,1,0.185,-8.249,1,0.249,138.038,0.4
2VEZx7NWsZ1D0eJ4uv5Fym,0.048,0.644,0.664,0.867,9,0.342,-8.398,1,0.0332,124.726,0.53
5lcyIeEfwZTs8Ajw3kdF7P,0.0696,0.429,0.736,0.0,5,0.0852,-8.017,1,0.222,89.262,0.379
2pMPWE7PJH1PizfgGRMnR9,0.738,0.359,0.367,1.43e-06,9,0.0736,-7.684,1,0.0335,83.331,0.104
29U7stRjqHU6rMiS8BfaI9,0.726,0.271,0.165,1.54e-06,5,0.118,-20.652,1,0.0351,77.082,0.202
5vcRoCPrXD5IQjUfA5XK5W,0.931,0.552,0.411,0.000765,5,0.0813,-13.086,1,0.032,97.522,0.0766
3qFjwP0AxlMO5oUuMAcfW2,0.965,0.464,0.225,0.0251,6,0.235,-12.484,1,0.0519,107.23,0.492
5tHipIzrGqcoZ4ovlW1Aip,0.945,0.33,0.195,0.178,9,0.0885,-16.637,1,0.0345,174.855,0.429
5HQEmiV2lKnSO6qa2fsR7x,0.685,0.404,0.523,0.000498,4,0.282,-15.7,1,0.0575,133.738,0.164
5y5hQ3QDzlEq1jotW7chkP,0.0156,0.766,0.696,0.0,7,0.433,-8.331,1,0.312,110.296,0.711
1waOqfmEVkVC8WhaIP6uGI,0.025,0.838,0.453,2.42e-05,8,0.116,-11.536,1,0.31,78.84,0.815
0T2AYQdV9KRC8y8FC1jKq4,0.00289,0.644,0.548,0.0,10,0.0453,-4.936,0,0.349,169.884,0.262
2X3noddA1Gi8OmJVRP4eYC,0.178,0.745,0.574,1.36e-05,5,0.0781,-7.217,1,0.0565,91.973,0.888
0dEIca2nhcxDUV8C5QkPYb,0.00286,0.788,0.616,0.549,9,0.0952,-10.671,0,0.0337,119.037,0.696
7oaEjLP2dTJLJsITbAxTOz,0.477,0.29,0.412,0.0839,6,0.079,-12.659,0,0.0458,90.539,0.12
0IabpxMpUV7waD7U4uDIMJ,0.392,0.497,0.465,2.52e-05,3,0.603,-8.529,0,0.158,147.949,0.295
4gmmRb6bZJffOOiww1JGTO,0.136,0.906,0.444,6.44e-05,4,0.173,-8.692,0,0.384,140.063,0.678
5CMjjywI0eZMixPeqNd75R,0.0839,0.832,0.659,0.00114,10,0.0753,-7.828,0,0.057,100.163,0.674
69kOkLUCkxIZYexIgSG8rq,0.0378,0.81,0.793,1.77e-06,6,0.072,-9.404,0,0.0403,116.05,0.863
5ALc7rbru6QOLGodVSDocc,0.339,0.891,0.491,0.0,8,0.296,-8.874,1,0.118,133.984,0.806
1ckxFDBKrcepE6pDmayXzP,0.0107,0.674,0.664,0.0,9,0.275,-6.021,1,0.0906,154.039,0.451
5StUs128KSibE16fxntBSL,0.046,0.851,0.614,0.0,5,0.0716,-6.668,0,0.1,107.971,0.429
1SGt65i9AnXYdDQt1AtDRH,0.113,0.781,0.595,2.48e-06,8,0.13,-6.069,0,0.155,123.973,0.338
2hiuiI3ac0I5kJWtkeGHEL,0.000819,0.695,0.8,0.0,2,0.0954,-5.68,1,0.0325,110.009,0.0635
6scpNkWEmUxmKY7nYjVLsX,0.0335,0.656,0.496,0.0,3,0.156,-4.139,0,0.0364,137.932,0.28
0GR7iJLhj80KD5LkA14ZRn,0.00296,0.881,0.546,4.72e-06,2,0.226,-7.566,1,0.12,140.032,0.276
0uxSUdBrJy9Un0EYoBowng,0.109,0.773,0.75,0.0,8,0.174,-4.009,0,0.117,123.426,0.783
35QGdv6aFbIaLM0Ozr3rHt,0.0174,0.72,0.863,0.0,2,0.178,-4.226,1,0.0562,139.98,0.363
2ZWlPOoWh0626oTaHrnl2a,0.785,0.575,0.386,0.000289,9,0.229,-9.584,0,0.037,116.408,0.466
6Qb7YsAqH4wWFUMbGsCpap,0.0349,0.812,0.587,2.64e-06,5,0.123,-4.483,0,0.0477,123.041,0.664
5BbdKBZO0TH0GhfxUfyhL9,0.215,0.877,0.516,0.0,2,0.143,-5.426,0,0.0706,119.996,0.255
7v9Q0dAb9t7h8gJOkcJHay,0.00134,0.874,0.437,0.0296,1,0.0293,-10.235,0,0.0708,117.791,0.962
0DiWol3AO6WpXZgp0goxAV,0.0194,0.613,0.697,0.0,2,0.332,-8.618,1,0.133,122.746,0.476
34oWbFBfGEElvgO0a5c9V4,0.0673,0.943,0.595,0.0,5,0.0839,-8.372,0,0.191,117.532,0.815
5OC4vQl6XKvsCzgrPwzY1q,0.0485,0.611,0.539,0.0,7,0.127,-10.617,1,0.411,82.766,0.627
3Ih7VhpeRyTIabBEGSCEW5,0.0976,0.974,0.596,0.0,6,0.151,-8.888,1,0.184,111.959,0.892
2d8JP84HNLKhmd6IYOoupQ,0.0244,0.746,0.873,0.0,7,0.354,-3.803,1,0.128,148.075,0.817
2eAZfqOm4EnOF9VvN50Tyc,0.617,0.703,0.757,0.0,1,0.106,-3.612,1,0.05,82.008,0.696
5W3cjX2J3tjhG8zb6u0qHn,0.0427,0.817,0.716,0.00263,6,0.358,-8.898,0,0.144,123.474,0.692
1NeLwFETswx8Fzxl2AFl91,0.44,0.875,0.475,0.72,9,0.046,-12.673,0,0.0986,99.958,0.384
7L5kgecwyLEhX27NZlVxiP,0.00252,0.848,0.455,0.0,1,0.112,-9.568,1,0.0746,163.004,0.66
2UcJF4S4yazTz1uQ7Tb8SA,0.0249,0.784,0.517,1.44e-06,4,0.155,-8.981,0,0.209,97.991,0.206
2cGxRwrMyEAp8dEbuZaVv6,0.0422,0.775,0.585,0.619,10,0.077,-9.516,0,0.0271,109.942,0.518
55OdqrG8WLmsYyY1jijD9b,0.124,0.863,0.576,0.0,5,0.143,-5.687,0,0.239,132.054,0.832
2AGottAzfC8bHzF7kEJ3Wa,0.125,0.51,0.358,3.74e-05,1,0.111,-10.847,1,0.0467,136.036,0.171
2BSwGHTh4kmckqXQfaCaAp,0.0723,0.73,0.506,0.0,10,0.0605,-9.575,1,0.319,76.487,0.935
4aUCPal9bxTnQkEfdIY6sG,0.129,0.941,0.462,9.91e-05,11,0.114,-11.029,0,0.282,123.674,0.758
3qZHUZTQiTMfJXcUYzY5mT,0.0964,0.656,0.662,0.000612,4,0.0853,-10.346,1,0.0493,114.612,0.717
3GIChxHmuLmBm5PTNZGDtj,0.107,0.935,0.479,5.16e-05,11,0.118,-10.981,0,0.306,123.643,0.773
1p1b9LdLJ0REuFJX9mYtFX,0.337,0.528,0.595,0.0,0,0.389,-10.35,0,0.281,130.396,0.36
7IqheOBJjs2pZYKacBktRy,0.121,0.55,0.818,0.0,1,0.687,-5.493,1,0.607,77.819,0.918
7DTlsMOQjGysXHpwwpHuPl,0.0152,0.546,0.667,0.0,1,0.0895,-5.236,1,0.274,87.666,0.471
7sZCAHP2duHwr5M5K7lHsb,0.221,0.71,0.597,0.0,7,0.432,-6.468,1,0.239,95.769,0.49
3SdTKo2uVsxFblQjpScoHy,0.57,0.65,0.306,7.07e-06,9,0.0707,-9.443,1,0.0393,118.068,0.605
4MHQMv9mMV6Bf8F4B702WR,0.0298,0.9,0.387,0.000821,9,0.0483,-10.059,0,0.259,121.164,0.77
5uqQyRJV8qLt8zEqnvsBVK,0.0503,0.876,0.282,4.59e-05,7,0.0741,-12.618,1,0.319,130.958,0.801
7oNgPClUYdscWWHa5PF1gT,0.0682,0.671,0.513,0.0,5,0.0674,-9.598,0,0.366,154.187,0.94
1gXH8hT9dxsBqbRy7h2iC8,0.392,0.601,0.883,1.93e-05,0,0.397,-6.944,1,0.328,150.967,0.52
7dltD9eEX7X1zk8JJ9BS0e,0.207,0.572,0.822,0.0,11,0.359,-6.015,0,0.361,94.812,0.472
2sevvnMrqH607r5lwk3kFT,0.108,0.775,0.559,0.0,6,0.0945,-8.377,0,0.088,122.238,0.804
0B5OTb36fzLayn6XQHg5A1,0.0966,0.739,0.416,1.27e-05,0,0.1,-9.319,0,0.285,109.168,0.259
76kyKtPLsFbQkdQ86QrkF4,0.0104,0.845,0.479,1.79e-06,1,0.157,-6.065,1,0.298,170.919,0.35
7u1P36qRqrSNrXAp98cyp1,0.825,0.529,0.436,4.31e-06,7,0.145,-13.222,1,0.125,87.643,0.32
4jTlfU1QMbhaAleV6Zu9EJ,0.0421,0.496,0.497,2.65e-06,6,0.189,-10.742,0,0.222,133.21,0.443
136vuV2kKsdloNJ1lxPiWh,0.354,0.56,0.529,2.71e-06,8,0.202,-8.536,1,0.261,145.109,0.0827
5V9lnDn1hePoudMfKfCTNl,0.741,0.543,0.551,5.35e-05,1,0.583,-10.38,1,0.437,75.932,0.638
5OkYfk72CNL8XLqa3gp9q7,0.469,0.406,0.524,3.95e-06,5,0.117,-11.071,1,0.255,56.046,0.412
31eZJW2Ev0Qd73Li0kMYnC,0.603,0.778,0.351,0.0683,4,0.0978,-13.196,0,0.128,142.396,0.64
03S5vMBN07OOnPj1SCMsxV,0.0875,0.46,0.912,1.71e-05,1,0.128,-6.909,0,0.449,139.482,0.437
2yJ9GVCLMmzBBfQAnfzlwr,0.0856,0.927,0.535,0.0,6,0.136,-7.59,0,0.0914,112.961,0.337
1MY4HVXfBkUg1mUjmCjznI,0.0616,0.471,0.825,0.000217,4,0.104,-4.562,1,0.237,164.659,0.322
5lsrKf4mzIO4gA9U9eBYms,0.772,0.813,0.476,0.0,10,0.105,-10.59,1,0.332,118.018,0.375
6JRLFiX9NJSoRRKxowlBYr,0.111,0.776,0.561,0.0,6,0.067,-8.375,0,0.103,122.246,0.743
2rahWhhubhQMhG6coo7Vu9,0.0343,0.827,0.601,2.67e-05,11,0.0565,-8.828,1,0.0636,97.548,0.83
6MFWhzNSsLdW3WtsuBZsOg,0.14,0.588,0.501,5.22e-06,6,0.0887,-8.598,0,0.189,147.62,0.602
7e7kLujXF3G5IcHoskemSI,0.15,0.845,0.623,0.0,11,0.101,-7.415,0,0.0578,124.992,0.844
42qweWuaXhr0JDSXduI1xD,0.0953,0.811,0.55,2.22e-05,6,0.06,-8.584,0,0.0949,123.245,0.581
2glfyBSK3wqoumtEVN1F07,0.0315,0.629,0.892,0.0,3,0.135,-5.254,0,0.122,72.017,0.448
0tdCy39PgWN8LFWu34ORn3,0.00525,0.845,0.399,0.741,1,0.102,-7.509,1,0.312,143.049,0.148
2ULRNZ4FbMQj4FVpFkUmNM,0.218,0.817,0.34,0.0,10,0.586,-9.186,1,0.347,123.11,0.829
0o0SKkZM0grFa8sY3N9GIT,0.608,0.124,0.526,0.000149,7,0.398,-10.386,1,0.0638,73.669,0.127
2pAD0PKMUMtxlMvz33tYzB,0.149,0.664,0.679,4.84e-05,5,0.347,-8.293,1,0.03,96.002,0.804
2tudvzsrR56uom6smgOcSf,0.00709,0.814,0.676,1.28e-05,11,0.119,-4.67,0,0.231,162.012,0.312
7dyluIqv7QYVTXXZiMWPHW,0.0601,0.685,0.803,0.0,2,0.546,-4.251,1,0.156,107.005,0.799
